Trial:	normal_accelerometer_t1.txt
Phone/Tablet Model:	Samsung SM-A515F

Sensor Information
Name:	STM LSM6DSL Accelerometer
Maximum Range:	78.4532m/s²
Resolution:	0.0023942017m/s²

Generated by SensorData, Version1.8.3.4
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Unix Time (ms since Jan 1, 1970)	X	Y	Z
1666031868900	0.5937620401382446	4.019864559173584	6.919242858886719
1666031868919	-0.4189853072166443	4.898536682128906	7.074865818023682
1666031868940	-0.5817909836769104	4.8602294921875	7.977479934692383
1666031868961	0.4405331015586853	4.527435302734375	9.059659004211426
1666031868980	-0.33518823981285095	4.175487995147705	10.268731117248535
1666031868999	-0.014365210197865963	7.733271598815918	10.778696060180664
1666031869020	-1.987187385559082	4.4532151222229	9.509769439697266
1666031869040	-1.6687586307525635	6.550535678863525	6.988674640655518
1666031869059	-1.237802267074585	6.550535678863525	7.113173484802246
1666031869081	-2.456450939178467	5.942408561706543	5.731719017028809
1666031869099	-2.806004285812378	6.694188117980957	4.522646903991699
1666031869119	-2.0590133666992188	7.091625213623047	5.808333396911621
1666031869140	-1.5849615335464478	7.450755596160889	7.975085735321045
1666031869158	-2.9975404739379883	7.68538761138916	7.407660007476807
1666031869183	-2.5785553455352783	6.813898086547852	4.584896087646484
1666031869198	-2.47560453414917	6.088454723358154	2.1356279850006104
1666031869219	-2.032677173614502	8.374917984008789	6.155492782592773
1666031869240	-3.002328872680664	7.843404769897461	5.044582843780518
1666031869259	-2.434903144836426	6.117185115814209	3.7828385829925537
1666031869281	-1.5729905366897583	6.97430944442749	4.774038314819336
1666031869298	-2.4205379486083984	7.266402244567871	5.339069843292236
1666031869318	-2.10210919380188	7.536946773529053	4.948814868927002
1666031869338	-1.9129672050476074	7.2113356590271	5.403713226318359
1666031869358	-1.4676456451416016	6.936002254486084	8.133103370666504
1666031869377	0.11013327538967133	7.510610580444336	8.769960403442383
1666031869398	0.1628057211637497	8.858546257019043	7.630321025848389
1666031869417	-2.4636335372924805	7.857769966125488	5.188235282897949
1666031869437	-2.5689783096313477	8.101978302001953	2.9472622871398926
1666031869457	-3.998316764831543	8.224082946777344	3.026270866394043
1666031869477	-2.1930887699127197	8.29830265045166	1.9057846069335938
1666031869498	-2.403778553009033	8.358158111572266	1.9943699836730957
1666031869516	-2.10210919380188	8.463502883911133	4.321534156799316
1666031869536	-2.6599581241607666	8.418013572692871	6.473921298980713
1666031869556	-2.8850131034851074	8.389283180236816	5.813121795654297
1666031869576	-2.827552318572998	8.437167167663574	4.982333660125732
1666031869596	-2.233790159225464	7.9176249504089355	3.4620156288146973
1666031869616	-2.070984363555908	8.738836288452148	3.8953661918640137
1666031869638	-1.2665326595306396	8.597578048706055	2.169146776199341
1666031869664	-2.212242364883423	9.040505409240723	3.9193081855773926
1666031869686	-2.10210919380188	8.5903959274292	3.141192674636841
1666031869694	-2.425326347351074	8.04691219329834	4.5825018882751465
1666031869714	-3.07415509223938	8.96389102935791	3.7876269817352295
1666031869736	-1.845929503440857	8.583212852478027	2.434903144836426
1666031869756	-1.2761094570159912	8.841787338256836	2.33913516998291
1666031869776	-1.6974890232086182	8.815450668334961	2.432508945465088
1666031869794	-1.886630892753601	9.48343276977539	2.9735984802246094
1666031869814	-2.3989901542663574	8.951920509338379	4.05817174911499
1666031869834	-1.5466543436050415	9.445125579833984	2.4588451385498047
1666031869854	-2.0446481704711914	8.738836288452148	3.224989652633667
1666031869874	-1.7405846118927002	9.282320022583008	3.2609026432037354
1666031869896	-1.8579005002975464	9.100360870361328	3.464409828186035
1666031869913	-1.821987509727478	9.071630477905273	3.0765492916107178
1666031869933	-1.9943699836730957	9.02135181427002	3.3518824577331543
1666031869953	-1.7597382068634033	9.208099365234375	2.911349296569824
1666031869974	-1.7812861204147339	8.971074104309082	3.227383852005005
1666031869993	-1.8171991109848022	9.184157371520996	3.043030261993408
1666031870013	-1.8124107122421265	8.99740982055664	3.2609026432037354
1666031870033	-2.27209734916687	9.074024200439453	2.985569477081299
1666031870054	-2.0039467811584473	8.947132110595703	3.3901896476745605
1666031870073	-1.9752163887023926	9.124302864074707	2.940079689025879
1666031870093	-1.9560627937316895	9.064447402954102	3.2082302570343018
1666031870113	-1.9823989868164062	9.030928611755371	2.5953147411346436
1666031870132	-1.8291701078414917	8.875306129455566	2.33913516998291
1666031870152	-1.6328455209732056	8.829815864562988	2.4684219360351562
1666031870171	-1.9919757843017578	9.05247688293457	2.2361843585968018
1666031870191	-3.3231520652770996	6.22731876373291	-1.2306196689605713
1666031870212	-2.3032219409942627	8.195352554321289	-1.625662922859192
1666031870231	-4.173093795776367	6.730101108551025	-1.280897855758667
1666031870251	-3.9217023849487305	6.2416839599609375	-1.335964560508728
1666031870271	-4.93923807144165	3.3423056602478027	1.0438719987869263
1666031870294	-3.9600095748901367	3.4955344200134277	3.5218706130981445
1666031870317	-1.2689268589019775	7.977479934692383	5.8873419761657715
1666031870331	1.115697979927063	7.0988078117370605	7.915230751037598
1666031870360	0.4213795065879822	3.758896589279175	11.556811332702637
1666031870370	-2.161964178085327	2.7102363109588623	11.264719009399414
1666031870390	-1.2258312702178955	4.10366153717041	13.838485717773438
1666031870425	0.9648633003234863	4.886565685272217	15.401899337768555
1666031870431	0.6751648783683777	5.4659624099731445	11.951854705810547
1666031870451	-0.021547814831137657	5.0469770431518555	9.950302124023438
1666031870469	-0.5626373887062073	4.146757125854492	8.465897560119629
1666031870490	-0.7733271718025208	3.7158010005950928	10.041281700134277
1666031870510	0.629675030708313	3.3207578659057617	9.835380554199219
1666031870530	1.0295066833496094	2.849100112915039	8.880094528198242
1666031870557	2.3535003662109375	3.0142998695373535	9.129091262817383
1666031870570	2.779668092727661	2.609679937362671	10.860098838806152
1666031870589	2.382230758666992	2.1045033931732178	9.105149269104004
1666031870609	1.1013327836990356	3.3686418533325195	8.544905662536621
1666031870631	1.8483237028121948	3.936067581176758	9.84495735168457
1666031870669	1.6089035272598267	2.9903578758239746	10.134655952453613
1666031870670	2.5713725090026855	2.145204782485962	9.68933391571045
1666031870688	3.294421434402466	2.0159177780151367	9.409213066101074
1666031870708	3.7277719974517822	2.2577321529388428	8.001421928405762
1666031870728	2.7964274883270264	1.3239935636520386	7.060500621795654
1666031870749	1.1228805780410767	1.3096283674240112	10.706870079040527
1666031870768	0.9002198576927185	1.7764976024627686	9.751583099365234
1666031870787	0.8068459630012512	2.341529369354248	8.700529098510742
1666031870807	1.4891934394836426	2.738966703414917	7.450755596160889
1666031870828	1.3958195447921753	2.252943754196167	5.875370979309082
1666031870849	0.20111294090747833	1.6136919260025024	4.675876140594482
1666031870867	-0.8978256583213806	1.2210428714752197	4.0533833503723145
1666031870889	-1.601720929145813	0.22026655077934265	5.070919036865234
1666031870907	-0.40222588181495667	-0.29209262132644653	9.897629737854004
1666031870927	1.0558429956436157	-4.247313976287842	14.34366226196289
1666031870947	1.8579005002975464	0.6177040338516235	25.46951675415039
1666031870966	5.51624059677124	1.436521053314209	17.039533615112305
1666031870986	2.4372973442077637	-1.3000515699386597	7.618350028991699
1666031871007	-2.0925323963165283	-0.7445967197418213	4.596867084503174
1666031871027	-4.316745758056641	-0.7015010714530945	7.048529624938965
1666031871046	-2.006340980529785	-2.6431987285614014	7.412448406219482
1666031871067	-1.5083470344543457	-3.8546648025512695	7.299921035766602
1666031871086	-0.7948749661445618	0.1628057211637497	10.572794914245605
1666031871106	0.13407529890537262	-0.016759412363171577	11.370063781738281
1666031871125	0.1364694982767105	-0.6727706789970398	10.884040832519531
1666031871147	-0.26096799969673157	0.035913024097681046	10.697293281555176
1666031871166	0.09576806426048279	-0.7805097699165344	9.627084732055664
1666031871186	1.800439715385437	-1.3623007535934448	9.799467086791992
1666031871206	4.060565948486328	-0.790086567401886	9.801861763000488
1666031871225	4.771644115447998	-0.40222588181495667	10.168174743652344
1666031871245	2.2026655673980713	-0.524330198764801	9.904812812805176
1666031871269	0.033518824726343155	0.10773907601833344	9.603142738342285
1666031871285	0.38067805767059326	-0.05506663769483566	10.56800651550293
1666031871305	1.4891934394836426	-0.8403648138046265	8.439560890197754
1666031871325	1.0797849893569946	-0.3687070608139038	7.254431247711182
1666031871347	0.10055647045373917	-0.10295066982507706	8.619126319885254
1666031871365	0.9145850539207458	-0.12928688526153564	10.311826705932617
1666031871384	1.4460978507995605	-0.5147533416748047	11.094730377197266
1666031871404	0.730231523513794	-0.5793967843055725	10.72841739654541
1666031871423	1.1779472827911377	-0.2992752194404602	9.409213066101074
1666031871450	0.31842881441116333	-0.5770025849342346	8.975862503051758
1666031871464	0.9313444495201111	-0.24660277366638184	9.399636268615723
1666031871485	1.0079588890075684	-0.5626373887062073	9.737217903137207
1666031871527	0.6967126727104187	-0.2944868206977844	10.017339706420898
1666031871527	0.9816226959228516	-0.6272808313369751	9.126696586608887
1666031871543	0.6799532771110535	-0.3447650372982025	9.742006301879883
1666031871563	1.048660397529602	-0.569819986820221	9.39245319366455
1666031871603	0.7469909191131592	-0.16519992053508759	9.895236015319824
1666031871603	1.1635819673538208	-0.6248866319656372	9.258378028869629
1666031871622	1.094150185585022	-0.05027823522686958	10.232817649841309
1666031871642	0.6584054827690125	-0.5339069962501526	9.265560150146484
1666031871662	0.20111294090747833	-0.2992752194404602	9.830592155456543
1666031871683	1.2832920551300049	-0.6248866319656372	9.41639518737793
1666031871701	0.8475474119186401	-0.22026655077934265	10.022128105163574
1666031871722	1.2976573705673218	-0.002394201699644327	9.095572471618652
1666031871742	0.33997663855552673	-0.24420857429504395	8.063671112060547
1666031871761	2.011129379272461	-0.5363011956214905	9.107542991638184
1666031871780	0.07182604819536209	-0.7637503147125244	11.496956825256348
1666031871800	0.2106897532939911	-1.843535304069519	10.730812072753906
1666031871820	-0.19393034279346466	0.4620809257030487	7.5632829666137695
1666031871840	1.314416766166687	-0.26815059781074524	7.845798969268799
1666031871860	2.9927520751953125	-0.4572925269603729	11.410765647888184
1666031871880	1.7357962131500244	0.35434186458587646	11.975796699523926
1666031871900	1.6352397203445435	-0.31842881441116333	10.38844108581543
1666031871919	-0.45489832758903503	-0.9145850539207458	10.160991668701172
1666031871940	2.1332337856292725	-0.24899697303771973	10.632649421691895
1666031871959	-0.35673606395721436	-2.169146776199341	8.901641845703125
1666031871980	1.5897499322891235	0.5841852426528931	7.905653953552246
1666031871999	2.9233202934265137	0.9409212470054626	12.260706901550293
1666031872019	0.16519992053508759	0.9768342971801758	9.947908401489258
1666031872039	0.12449848651885986	-0.545877993106842	7.173028469085693
1666031872058	0.009576806798577309	-2.1523873805999756	8.47547435760498
1666031872079	-1.2306196689605713	-0.2537853717803955	10.881647109985352
1666031872099	0.3687070608139038	-1.8602946996688843	7.132327079772949
1666031872119	1.4676456451416016	-2.980781078338623	8.911218643188477
1666031872139	2.6886885166168213	-0.5123591423034668	12.526463508605957
1666031872158	1.0438719987869263	-0.31364041566848755	10.802638053894043
1666031872181	-1.0079588890075684	-0.10773907601833344	7.12035608291626
1666031872199	1.4748282432556152	-0.35913026332855225	9.488221168518066
1666031872221	-0.1843535304069519	-0.524330198764801	10.3549222946167
1666031872238	1.1516109704971313	-0.6344634294509888	9.476250648498535
1666031872258	-0.07422025501728058	-0.9289502501487732	9.8784761428833
1666031872278	0.8403648138046265	-1.3982137441635132	10.1753568649292
1666031872298	0.10534487664699554	0.2561795711517334	9.114726066589355
1666031872318	1.1563993692398071	-0.5291185975074768	9.528923034667969
1666031872340	-0.043095629662275314	-0.4884171485900879	10.08198356628418
1666031872358	1.1827356815338135	-0.5027823448181152	9.545681953430176
1666031872377	0.09816227108240128	-0.5147533416748047	9.59835433959961
1666031872410	1.2401964664459229	-0.608127236366272	9.998186111450195
1666031872422	0.004788403399288654	-0.4620809257030487	9.258378028869629
1666031872436	1.158793568611145	-0.5626373887062073	10.007762908935547
1666031872457	0.10055647045373917	-0.3064578175544739	9.48343276977539
1666031872476	1.070208191871643	-0.8188169598579407	9.744400978088379
1666031872496	-0.002394201699644327	-0.524330198764801	9.564835548400879
1666031872516	1.0893617868423462	-0.4812345504760742	9.761159896850586
1666031872536	-0.31603461503982544	-1.0582371950149536	9.509769439697266
1666031872556	1.115697979927063	-0.8259995579719543	10.007762908935547
1666031872576	-0.48602294921875	-0.5793967843055725	9.864110946655273
1666031872596	1.05105459690094	-0.4908113479614258	9.780313491821289
1666031872617	0.33279404044151306	-0.3878606855869293	9.445125579833984
1666031872635	1.4293384552001953	-0.5626373887062073	10.031704902648926
1666031872657	-0.5626373887062073	-0.44532153010368347	8.576030731201172
1666031872675	1.6950948238372803	-0.9840168952941895	10.828974723815918
1666031872695	-0.24420857429504395	-0.569819986820221	8.990227699279785
1666031872715	1.821987509727478	-0.14844051003456116	9.509769439697266
1666031872735	-0.7565677165985107	-0.7398083209991455	10.283096313476562
1666031872755	1.1755530834197998	-0.6847416758537292	9.6989107131958
1666031872774	0.2106897532939911	-0.48602294921875	10.417171478271484
1666031872794	2.382230758666992	-1.0845733880996704	11.027692794799805
1666031872814	-0.6057330369949341	0.20350714027881622	8.212111473083496
1666031872834	0.5793967843055725	-0.8427590131759644	8.722076416015625
1666031872853	-0.42377370595932007	-0.19393034279346466	9.895236015319824
1666031872874	0.33518823981285095	-1.1516109704971313	8.995016098022461
1666031872893	0.6416460275650024	-0.9552865028381348	8.214506149291992
1666031872915	1.5538369417190552	-0.19871874153614044	11.176133155822754
1666031872934	-0.6991068720817566	-0.29209262132644653	9.493009567260742
1666031872954	1.1659762859344482	-0.5291185975074768	8.987833023071289
1666031872974	-0.1412578970193863	-0.586579442024231	9.744400978088379
1666031872994	-2.564189910888672	-2.4803929328918457	2.7293899059295654
1666031873013	-1.9943699836730957	0.5722141861915588	11.245565414428711
1666031873034	3.375824451446533	-1.1013327836990356	16.572664260864258
1666031873053	3.6511576175689697	0.3447650372982025	11.343728065490723
1666031873073	2.008735179901123	-0.6775590777397156	5.959167957305908
1666031873093	0.21547815203666687	-0.3758896589279175	8.480262756347656
1666031873113	0.9026140570640564	-1.192312479019165	12.066776275634766
1666031873133	1.0199298858642578	-0.7637503147125244	9.703699111938477
1666031873152	-0.3447650372982025	-1.1420341730117798	8.044517517089844
1666031873178	0.7876923680305481	-0.3878606855869293	10.323798179626465
1666031873193	1.843535304069519	-0.8020575642585754	10.3549222946167
1666031873213	0.3447650372982025	-0.5722141861915588	8.920795440673828
1666031873232	0.6631938815116882	-0.5171475410461426	9.126696586608887
1666031873253	1.2545616626739502	-0.2585737705230713	11.312602996826172
1666031873272	1.7381904125213623	-1.1492167711257935	9.921571731567383
1666031873291	0.7038952708244324	-0.6153098344802856	8.901641845703125
1666031873311	1.0845733880996704	0.05506663769483566	9.873687744140625
1666031873331	0.9217676520347595	-0.035913024097681046	9.93354320526123
1666031873354	0.6033388376235962	-1.2330138683319092	8.62630844116211
1666031873372	0.6488286852836609	-0.6607996821403503	10.733205795288086
1666031873407	1.4939818382263184	-0.22026655077934265	8.585607528686523
1666031873414	0.5195417404174805	-0.3495534360408783	9.667786598205566
1666031873434	0.29209262132644653	-0.6799532771110535	7.510610580444336
1666031873452	1.7094600200653076	-1.0295066833496094	11.291055679321289
1666031873470	1.7501614093780518	-1.0534487962722778	11.745953559875488
1666031873490	0.8451532125473022	-0.35673606395721436	8.389283180236816
1666031873510	0.9768342971801758	-0.7134721279144287	8.743624687194824
1666031873529	1.4891934394836426	-0.646434485912323	10.608707427978516
1666031873549	1.3479355573654175	-0.9959878921508789	9.301473617553711
1666031873569	1.4053963422775269	-0.45250412821769714	10.02691650390625
1666031873590	1.5394717454910278	-1.0869675874710083	9.191340446472168
1666031873609	1.115697979927063	-0.47165772318840027	9.648633003234863
1666031873631	1.721431016921997	0.06703764945268631	9.229647636413574
1666031873650	0.667982280254364	-0.7374141216278076	10.02691650390625
1666031873669	0.4596867263317108	-0.3998316824436188	7.173028469085693
1666031873689	2.33913516998291	-0.6224924325942993	10.314221382141113
1666031873709	1.4748282432556152	-1.1683704853057861	10.3549222946167
1666031873729	1.1109095811843872	-0.05746084079146385	8.382100105285645
1666031873749	1.3096283674240112	-0.8643068075180054	9.133879661560059
1666031873769	1.5897499322891235	-0.7158663272857666	9.93354320526123
1666031873788	1.7166426181793213	-0.7852981686592102	9.366117477416992
1666031873808	2.1356279850006104	-1.0582371950149536	11.231200218200684
1666031873830	1.9919757843017578	-1.1180921792984009	10.101137161254883
1666031873848	0.6655880808830261	-0.22505496442317963	8.501810073852539
1666031873867	0.5434837937355042	-0.7996633648872375	8.51138687133789
1666031873887	2.3104045391082764	-0.667982280254364	10.45547866821289
1666031873906	1.7310078144073486	-1.1994950771331787	9.500192642211914
1666031873927	1.2018892765045166	-0.5267243981361389	9.634267807006836
1666031873947	1.8411411046981812	-0.790086567401886	9.102754592895508
1666031873966	1.5897499322891235	-0.5530605912208557	9.86889934539795
1666031873986	1.702277421951294	-1.015141487121582	9.263166427612305
1666031874011	2.1475989818573	-0.1628057211637497	10.362105369567871
1666031874026	1.6112977266311646	-1.1013327836990356	8.439560890197754
1666031874046	-0.11971008777618408	-0.8020575642585754	7.196970462799072
1666031874066	2.3247697353363037	-2.0805611610412598	7.680599212646484
1666031874086	2.2218191623687744	-0.181959331035614	10.27591323852539
1666031874106	0.9169792532920837	-1.0749965906143188	7.0341644287109375
1666031874126	1.3886369466781616	-1.036689281463623	10.251971244812012
1666031874147	1.50355863571167	-1.1276689767837524	9.885659217834473
1666031874167	2.2218191623687744	-0.35673606395721436	8.760383605957031
1666031874186	1.7046716213226318	-1.0558429956436157	9.871294021606445
1666031874205	1.4389152526855469	-0.7661445140838623	9.897629737854004
1666031874225	1.338358759880066	-0.8619126081466675	9.196128845214844
1666031874250	2.1164743900299072	-0.6272808313369751	10.953473091125488
1666031874266	1.237802267074585	-2.561795711517334	12.409147262573242
1666031874285	3.732560396194458	3.514688014984131	1.6376339197158813
1666031874304	0.8930372595787048	-1.0007762908935547	8.166622161865234
1666031874325	2.1475989818573	-1.3934253454208374	13.840880393981934
1666031874344	1.5729905366897583	-0.40701428055763245	7.987056732177734
1666031874365	1.2617442607879639	-0.8140285611152649	9.53849983215332
1666031874397	1.3287819623947144	-0.7852981686592102	9.909601211547852
1666031874404	1.434126853942871	-0.6607996821403503	9.117119789123535
1666031874424	1.3215993642807007	-0.35673606395721436	9.672574996948242
1666031874446	1.6711528301239014	-0.48602294921875	9.81143856048584
1666031874464	1.3335703611373901	-0.40222588181495667	9.284713745117188
1666031874485	1.5682021379470825	-0.3878606855869293	10.062829971313477
1666031874504	1.4389152526855469	-0.20350714027881622	9.126696586608887
1666031874524	1.5155296325683594	-0.3423708379268646	10.160991668701172
1666031874544	1.7166426181793213	-0.4572925269603729	8.920795440673828
1666031874565	1.3479355573654175	-0.5554547905921936	10.261548042297363
1666031874583	1.821987509727478	-0.33518823981285095	8.786720275878906
1666031874605	1.5083470344543457	-0.5578489899635315	10.249577522277832
1666031874624	1.7549498081207275	-0.569819986820221	8.746018409729004
1666031874645	1.3551181554794312	-0.5913678407669067	10.228029251098633
1666031874663	1.7812861204147339	-0.3280056416988373	8.923190116882324
1666031874683	1.3694833517074585	-0.42616790533065796	10.326191902160645
1666031874703	1.7142484188079834	-0.395043283700943	8.846575736999512
1666031874723	1.2449848651885986	-0.4692635238170624	10.606313705444336
1666031874742	1.5897499322891235	-0.2801215946674347	8.695740699768066
1666031874763	1.2521674633026123	-0.4812345504760742	10.338163375854492
1666031874782	1.338358759880066	-0.6177040338516235	7.99184513092041
1666031874801	2.4875755310058594	-0.026336219161748886	11.784260749816895
1666031874821	1.5849615335464478	-0.7541735172271729	8.980650901794434
1666031874842	2.695871114730835	0.3663128614425659	9.516951560974121
1666031874861	-0.2059013396501541	-1.9560627937316895	9.909601211547852
1666031874881	0.5195417404174805	0.1173158809542656	9.409213066101074
1666031874901	1.9153614044189453	-0.7924807667732239	8.293514251708984
1666031874921	2.3271639347076416	0.06464344263076782	10.678139686584473
1666031874941	1.2042834758758545	-1.8339585065841675	9.5408935546875
1666031874960	0.5530605912208557	-0.40940847992897034	9.945513725280762
1666031874982	1.723825216293335	-0.7733271718025208	8.643068313598633
1666031874999	1.845929503440857	0.2298433631658554	10.47942066192627
1666031875020	1.7118542194366455	-0.8188169598579407	8.578424453735352
1666031875040	1.2330138683319092	-0.363918662071228	10.158597946166992
1666031875060	1.381454348564148	-0.8259995579719543	9.299078941345215
1666031875080	1.6184803247451782	-0.22266076505184174	9.945513725280762
1666031875099	1.987187385559082	-2.298433542251587	12.124237060546875
1666031875120	-0.6512228846549988	0.8690952062606812	5.717353820800781
1666031875140	1.8195933103561401	0.26815059781074524	10.488997459411621
1666031875160	2.0685901641845703	-0.47405192255973816	10.991780281066895
1666031875180	1.3407529592514038	-0.07182604819536209	8.343792915344238
1666031875200	1.558625340461731	-0.608127236366272	10.718840599060059
1666031875225	1.403002142906189	-0.10055647045373917	8.707711219787598
1666031875240	1.580173134803772	-0.608127236366272	10.462661743164062
1666031875259	1.3982137441635132	-0.3064578175544739	8.846575736999512
1666031875279	1.5849615335464478	-0.29209262132644653	9.864110946655273
1666031875299	1.8195933103561401	-0.06703764945268631	9.394847869873047
1666031875318	1.8124107122421265	-0.49320554733276367	9.524134635925293
1666031875338	1.4724340438842773	-0.2513911724090576	9.308655738830566
1666031875358	1.5394717454910278	-0.7565677165985107	9.794678688049316
1666031875378	1.4508862495422363	-0.22026655077934265	9.21288776397705
1666031875431	1.3694833517074585	-0.5434837937355042	9.821015357971191
1666031875440	1.6208745241165161	-0.48602294921875	8.916007041931152
1666031875440	1.1779472827911377	-0.7374141216278076	10.383652687072754
1666031875456	1.357512354850769	-0.17956513166427612	9.2033109664917
1666031875479	1.4221558570861816	-0.6057330369949341	10.168174743652344
1666031875496	1.8842366933822632	0.26575639843940735	9.117119789123535
1666031875516	1.4197616577148438	-0.5961562395095825	10.307038307189941
1666031875536	1.800439715385437	-0.22266076505184174	9.813833236694336
1666031875557	0.9385270476341248	-0.5339069962501526	9.521739959716797
1666031875576	2.0638017654418945	-0.17477671802043915	9.028534889221191
1666031875596	1.766920804977417	-0.1364694982767105	9.495404243469238
1666031875615	1.0055646896362305	-0.21547815203666687	7.922413349151611
1666031875637	2.145204782485962	-0.8307880163192749	11.798625946044922
1666031875656	1.802833914756775	-1.0031704902648926	9.921571731567383
1666031875676	0.40940847992897034	-0.17238251864910126	8.001421928405762
1666031875697	1.3072341680526733	-0.6799532771110535	10.390835762023926
1666031875732	2.5689783096313477	-0.7230489253997803	10.649409294128418
1666031875738	1.2689268589019775	-0.3423708379268646	7.802703380584717
1666031875755	1.845929503440857	-0.24420857429504395	11.238382339477539
1666031875782	1.3958195447921753	-0.6991068720817566	9.670180320739746
1666031875794	0.43095630407333374	-0.3878606855869293	8.214506149291992
1666031875815	1.8602946996688843	-0.26096799969673157	11.176133155822754
1666031875837	1.6927006244659424	-0.5003881454467773	9.385271072387695
1666031875855	1.2018892765045166	-0.3280056416988373	10.460267066955566
1666031875874	2.030282974243164	-0.3711012601852417	10.101137161254883
1666031875894	0.6775590777397156	0.3519476354122162	8.71728801727295
