Trial:	c2_gyroscope_t1.txt
Phone/Tablet Model:	Samsung SM-A515F

Sensor Information
Name:	STM LSM6DSL Gyroscope
Maximum Range:	17.453032rad/sec
Resolution:	6.1086525E-4rad/sec

Generated by SensorData, Version1.8.3.4
Author: Vipul Lugade
Email: SensorDataHelp@gmail.com
Website: www.matlabgeeks.com

Unix Time (ms since Jan 1, 1970)	X	Y	Z
1666033461041	-0.14538592100143433	-0.03848451003432274	-0.04153883829712868
1666033461063	-0.06841690838336945	0.029932396486401558	-0.07635815441608429
1666033461080	0.02321287989616394	0.030543262138962746	-0.08979719132184982
1666033461100	0.045204028487205505	0.018325956538319588	-0.10567969083786011
1666033461120	0.04703662544488907	0.10018189996480942	-0.1258382350206375
1666033461139	0.0806342139840126	0.11423180252313614	-0.1215621829032898
1666033461161	0.07208210229873657	0.1111774742603302	-0.10201449692249298
1666033461179	-0.07819075137376785	0.0507018156349659	-0.06780604273080826
1666033461200	-0.2541199326515198	-0.08735372871160507	-0.1368338167667389
1666033461220	-0.3933972120285034	-0.251676470041275	-0.18631389737129211
1666033461240	-0.5314527750015259	-0.323147714138031	-0.17348572611808777
1666033461260	-0.6823364496231079	-0.4911356568336487	-0.07452555745840073
1666033461280	-0.8069530129432678	-0.5723807215690613	-0.02321287989616394
1666033461301	-0.8802568316459656	-0.5375614166259766	0.01466076634824276
1666033461320	-0.8405506014823914	-0.4355469346046448	0.09651670604944229
1666033461341	-0.5088507533073425	-0.2987131178379059	0.1869247704744339
1666033461359	-0.10690141469240189	-0.15332718193531036	0.16737708449363708
1666033461382	0.304210901260376	-0.07880161702632904	0.12767083942890167
1666033461402	0.4440990388393402	-0.045204028487205505	0.07513642311096191
1666033461419	0.2687807083129883	-0.00366519158706069	0.0354301854968071
1666033461438	-0.001832595793530345	-0.001832595793530345	0.039095375686883926
1666033461460	-0.12461651116609573	0.014049900695681572	0.02626720629632473
1666033461482	-0.10506882518529892	-0.1014036312699318	0.05253441259264946
1666033461499	-0.10445795953273773	-0.24678955972194672	0.08796459436416626
1666033461519	-0.11301007121801376	-0.2993239760398865	0.07147123664617538
1666033461539	-0.0910189226269722	-0.3286454975605011	0.0354301854968071
1666033461559	-0.06841690838336945	-0.26511552929878235	-0.019547687843441963
1666033461580	-0.03237585723400116	-0.1869247704744339	-0.06841690838336945
1666033461601	6.108652451075613E-4	-0.1270599663257599	-0.10567969083786011
1666033461619	0.00855211354792118	-0.11423180252313614	-0.1514945775270462
1666033461640	0.07269296050071716	-0.06780604273080826	-0.2076941877603531
1666033461659	0.16004669666290283	-0.00427605677396059	-0.18570303916931152
1666033461680	0.16493362188339233	-0.02932153269648552	-0.1459967941045761
1666033461699	0.07452555745840073	-0.09651670604944229	-0.1569923609495163
1666033461719	-0.04153883829712868	-0.2382374405860901	-0.2119702398777008
1666033461740	-0.1417207419872284	-0.4178318381309509	-0.25106561183929443
1666033461760	-0.23396138846874237	-0.4129449129104614	-0.20097467303276062
1666033461779	-0.24007004499435425	-0.16310101747512817	-0.07696902006864548
1666033461799	-0.16554448008537292	-0.001832595793530345	0.09529497474431992
1666033461823	0.01466076634824276	0.14416420459747314	0.38728857040405273
1666033461839	0.2773328125476837	0.20830504596233368	0.5931501388549805
1666033461860	0.43615779280662537	0.24373523890972137	0.6359107494354248
1666033461880	0.44776421785354614	0.5534439086914062	0.5345070958137512
1666033461901	0.5222898125648499	0.7672467231750488	0.5027421116828918
1666033461918	0.5100724697113037	0.3225368559360504	0.770301103591919
1666033461946	0.08429940044879913	0.07696902006864548	1.0445796251296997
1666033461959	-0.3579670190811157	0.10812314599752426	1.1227703094482422
1666033461980	-0.5852088928222656	0.24984388053417206	1.0378600358963013
1666033461998	-0.44837507605552673	0.40194934606552124	0.8833111524581909
1666033462018	-0.10018189996480942	0.3139847218990326	0.6976081132888794
1666033462043	0.17409659922122955	0.28466320037841797	0.32986724376678467
1666033462061	0.07330382615327835	0.3579670190811157	0.16371189057826996
1666033462079	-0.4447098970413208	0.6279694437980652	0.3995058834552765
1666033462099	-0.9584475755691528	0.49235737323760986	0.902247965335846
1666033462119	-1.0922271013259888	0.2816088795661926	0.930347740650177
1666033462139	-0.9529497623443604	-0.00733038317412138	0.4599815309047699
1666033462159	-0.950506329536438	0.07513642311096191	-0.1368338167667389
1666033462180	-1.168585181236267	0.6157521605491638	-0.6041457056999207
1666033462198	-1.3390166759490967	0.5516113042831421	-0.5277875661849976
1666033462219	-1.1056660413742065	-0.31642818450927734	-0.0012217304902151227
1666033462239	-0.8906415104866028	-0.4550946056842804	0.4294382631778717
1666033462261	-0.8717046976089478	-0.34147366881370544	0.7177666425704956
1666033462282	-0.8387179970741272	0.05619960278272629	0.48747047781944275
1666033462299	-0.7067710757255554	0.30604347586631775	0.1618792861700058
1666033462319	-0.6194173693656921	0.3090978264808655	0.1264491081237793
1666033462339	-0.6059783101081848	0.5265658497810364	0.18936823308467865
1666033462359	-0.4697553813457489	0.4349360466003418	0.15577064454555511
1666033462379	-0.36529740691185	0.38240164518356323	0.00855211354792118
1666033462400	-0.3121521472930908	0.7281513810157776	-0.2028072625398636
1666033462418	-0.1814269721508026	0.7654141783714294	-0.3017674386501312
1666033462444	-0.15943582355976105	0.7067710757255554	-0.18325957655906677
1666033462458	-0.1514945775270462	0.5180137157440186	-0.16554448008537292
1666033462477	-0.025045474991202354	0.5900958180427551	-0.3689626157283783
1666033462498	-0.014049900695681572	0.4605923891067505	-0.607810914516449
1666033462518	-0.08185594528913498	0.8539896011352539	-0.6481280326843262
1666033462540	-0.04337143152952194	0.7929030656814575	-0.49724429845809937
1666033462558	-0.06169738993048668	0.645684540271759	-0.2541199326515198
1666033462579	-0.08002334833145142	0.35613444447517395	-0.09957103431224823
1666033462599	-0.17592918872833252	-0.4440990388393402	-0.12767083942890167
1666033462619	-0.4386012554168701	-0.294437050819397	-0.40683624148368835
1666033462642	-0.7220427393913269	-0.1875356286764145	-0.4251621961593628
1666033462658	-0.8283332586288452	0.33108896017074585	-0.42210787534713745
1666033462678	-0.6426302194595337	0.5766568183898926	-0.25961771607398987
1666033462697	-0.2528982162475586	0.6982190012931824	-0.14355333149433136
1666033462719	0.09468411654233932	0.6126978397369385	-0.1111774742603302
1666033462738	0.1618792861700058	0.578489363193512	-0.06169738993048668
1666033462758	-0.0354301854968071	0.5265658497810364	-0.06963863968849182
1666033462778	-0.22663100063800812	0.6316346526145935	-0.3023782968521118
1666033462798	-0.25595253705978394	0.2877175211906433	-0.5858197808265686
1666033462818	-0.23396138846874237	0.5485569834709167	-0.6224716901779175
1666033462839	-0.09773843735456467	0.4508185386657715	-0.26939156651496887
1666033462859	0.242513507604599	0.3854559659957886	-0.019547687843441963
1666033462879	0.4404338300228119	0.6548475623130798	-0.03176499158143997
1666033462898	0.3488040566444397	0.4593706727027893	-0.3695734739303589
1666033462921	0.13377949595451355	-0.01710422709584236	-0.7379252314567566
1666033462939	-0.07696902006864548	-0.9950994849205017	-0.5009095072746277
1666033462958	-0.24617868661880493	-1.1136072874069214	-0.35735616087913513
1666033462978	-0.3170390725135803	-0.6939429044723511	-0.34697145223617554
1666033462998	-0.18020524084568024	-0.07941248267889023	-0.39767327904701233
1666033463018	0.03726277872920036	-0.21441370248794556	-0.4343251883983612
1666033463038	0.015271631069481373	-0.6340781450271606	-0.36590829491615295
1666033463058	-0.19486601650714874	-1.3683381080627441	-0.33719760179519653
1666033463078	-0.5070181488990784	-1.6004669666290283	-0.5308418869972229
1666033463099	-0.36163222789764404	-0.9486737251281738	-0.4001167416572571
1666033463118	0.1466076523065567	0.09407325088977814	-0.10873401165008545
1666033463138	0.6346889734268188	0.7079927921295166	0.14966198801994324
1666033463158	0.816726803779602	0.6334672570228577	0.14966198801994324
1666033463179	0.6163630485534668	0.17104226350784302	0.06475171446800232
1666033463198	0.1215621829032898	-0.2528982162475586	0.07635815441608429
1666033463218	-0.455705463886261	-0.11850785464048386	0.08246681094169617
1666033463238	-0.6505714654922485	0.242513507604599	0.04886921867728233
1666033463258	-0.3188716471195221	0.13316862285137177	-0.056810468435287476
1666033463278	0.08002334833145142	0.006108652334660292	-0.1966986060142517
1666033463299	0.05253441259264946	0.3530801236629486	-0.23396138846874237
1666033463318	-0.10690141469240189	0.4660901725292206	-0.13988813757896423
1666033463339	-0.18020524084568024	0.016493361443281174	-0.0757472887635231
1666033463359	-0.3084869384765625	-0.38240164518356323	0.22418753802776337
1666033463379	-0.06169738993048668	-0.039706241339445114	-0.06658431142568588
1666033463403	0.3897320330142975	-0.022602014243602753	-0.3842342495918274
1666033463418	0.7061602473258972	-0.24862214922904968	-0.4593706727027893
1666033463438	0.6640105247497559	-0.00733038317412138	-0.25106561183929443
1666033463472	0.413555771112442	0.3396410644054413	0.20463985204696655
1666033463477	0.19303341209888458	0.9633345007896423	0.44837507605552673
1666033463497	0.056810468435287476	2.2901337146759033	0.013439035043120384
1666033463517	-0.4453207552433014	0.9718865752220154	-0.15454891324043274
1666033463537	-0.12217304855585098	-1.5351043939590454	-0.32070425152778625
1666033463557	0.34636059403419495	-2.143526077270508	-0.4398229718208313
1666033463598	0.3341432809829712	-1.3878858089447021	-0.6041457056999207
1666033463598	-0.3805690407752991	-1.2247848510742188	-0.6310238242149353
1666033463617	-1.0867292881011963	-0.6627888083457947	-0.7189884185791016
1666033463638	-0.7348709106445312	-0.2816088795661926	-0.37140607833862305
1666033463657	-0.08246681094169617	-0.0012217304902151227	-0.01771509274840355
1666033463677	-0.004886921960860491	0.08796459436416626	0.07880161702632904
1666033463697	0.01160643994808197	0.0403171069920063	0.12278391420841217
1666033463717	0.20586158335208893	0.23396138846874237	0.3023782968521118
1666033463737	0.21380282938480377	0.24373523890972137	0.6218608021736145
1666033463758	0.2021963894367218	0.9138544201850891	0.6927211880683899
1666033463778	0.12339477986097336	1.4202617406845093	0.5357288122177124
1666033463798	-0.03298672288656235	0.4960225820541382	0.06230825558304787
1666033463817	-0.1765400618314743	-0.9395107626914978	-0.41722095012664795
1666033463841	-0.375071257352829	-1.2522737979888916	-0.2620611786842346
1666033463858	-0.4489859640598297	-0.5406157374382019	0.10812314599752426
1666033463878	-0.3127630054950714	-0.18814650177955627	0.3628539443016052
1666033463898	-0.25534167885780334	-0.1417207419872284	0.375071257352829
1666033463918	-0.3023782968521118	0.025656340643763542	0.2474004179239273
1666033463937	-0.19120082259178162	0.012828170321881771	0.042760565876960754
1666033463957	-0.0012217304902151227	0.17470745742321014	-0.2223549485206604
1666033463976	-0.029932396486401558	0.6206390857696533	-0.09896016865968704
1666033463998	-0.10995574295520782	0.616973876953125	0.07269296050071716
1666033464016	-0.2015855312347412	-0.003054326167330146	0.10384709388017654
1666033464037	-0.323147714138031	-0.23396138846874237	0.00427605677396059
1666033464056	-0.47769662737846375	-0.18875735998153687	-0.09346238523721695
1666033464077	-0.5687155723571777	-0.5626068711280823	-0.1007927656173706
1666033464098	-0.7379252314567566	-0.7391469478607178	-0.09773843735456467
1666033464117	-0.6640105247497559	-0.021991148591041565	0.03481931984424591
1666033464138	-0.5485569834709167	0.5791002511978149	0.16310101747512817
1666033464158	-0.8692612648010254	-0.9682214260101318	0.2669481039047241
1666033464179	-0.1661553531885147	-0.4153883755207062	-0.1814269721508026
1666033464199	0.4300491213798523	-0.06475171446800232	-0.0708603709936142
1666033464219	0.6090326309204102	0.8136724829673767	0.15943582355976105
1666033464237	0.637132465839386	1.0757336616516113	0.3689626157283783
1666033464264	0.47830748558044434	0.3830125033855438	0.3781255781650543
1666033464278	0.2773328125476837	0.10262536257505417	0.2119702398777008
1666033464298	0.2528982162475586	-0.11178833991289139	0.05619960278272629
1666033464317	0.25961771607398987	-0.2321287989616394	0.02626720629632473
1666033464337	0.15454891324043274	0.0861319974064827	0.19608774781227112
1666033464357	-0.11972958594560623	0.2791654169559479	0.2626720666885376
1666033464378	-0.3396410644054413	-0.30115658044815063	0.16982053220272064
1666033464399	-0.303600013256073	-0.5546656250953674	-0.01466076634824276
1666033464417	-0.19120082259178162	-0.15271630883216858	-0.07330382615327835
1666033464444	-0.07391469180583954	0.06658431142568588	-0.048258353024721146
1666033464458	0.15271630883216858	0.1264491081237793	-0.07696902006864548
1666033464479	0.43127086758613586	0.3219259977340698	0.11301007121801376
1666033464496	0.46731191873550415	0.607200026512146	0.27611109614372253
1666033464516	0.28527405858039856	0.22602014243602753	-0.13377949595451355
1666033464536	0.3805690407752991	0.23579397797584534	-0.6133087277412415
1666033464558	0.16004669666290283	0.30604347586631775	-0.23335053026676178
1666033464578	-0.20891591906547546	-0.15332718193531036	-0.2571742534637451
1666033464597	-0.6328563690185547	0.18081611394882202	-0.09651670604944229
1666033464617	-0.5491678714752197	0.6988298296928406	-0.028099801391363144
1666033464637	-0.3738495409488678	0.2730567753314972	-0.13072516024112701
1666033464658	-0.6065891981124878	-0.20830504596233368	0.054367005825042725
1666033464677	-0.7305948138237	0.28527405858039856	0.0806342139840126
1666033464696	-0.11301007121801376	-0.20586158335208893	-0.2382374405860901
1666033464716	0.9156870245933533	-0.7819074988365173	-0.5827654600143433
1666033464740	0.837496280670166	-0.8484918475151062	-0.43615779280662537
1666033464757	-0.43188172578811646	-0.08124507963657379	-0.15332718193531036
1666033464775	-0.9431759119033813	0.4746423065662384	0.1875356286764145
1666033464796	-0.3237585723400116	0.05619960278272629	0.23335053026676178
1666033464816	0.46303585171699524	-0.6096435189247131	0.1411098688840866
1666033464837	-0.35552358627319336	-1.5735888481140137	-0.17409659922122955
1666033464857	-0.11667526513338089	-1.5522085428237915	-0.19303341209888458
1666033464875	0.1661553531885147	-0.3536909818649292	-0.04948008432984352
1666033464895	0.4758640229701996	0.5393940210342407	0.22418753802776337
1666033464915	0.4105014503002167	0.5400048494338989	0.23029619455337524
1666033464943	0.42088615894317627	-0.3188716471195221	-0.10934487730264664
1666033464957	0.31154128909111023	-0.7385360598564148	-0.34697145223617554
1666033464976	0.20586158335208893	-0.2773328125476837	-0.13744467496871948
1666033464996	0.30482175946235657	0.3878994286060333	0.22846360504627228
1666033465015	0.39095374941825867	0.8552113175392151	0.4349360466003418
1666033465035	0.3952298164367676	1.1936306953430176	0.4612032473087311
1666033465055	0.11484266817569733	0.7757988572120667	-0.036041051149368286
1666033465081	0.20952677726745605	-0.5002986192703247	-0.8851437568664551
1666033465096	0.3219259977340698	-1.0812314748764038	-1.015868902206421
1666033465120	-0.08552113175392151	0.24068090319633484	0.08246681094169617
1666033465135	0.09346238523721695	-0.14966198801994324	-6.108652451075613E-4
1666033465157	0.08552113175392151	-0.17898350954055786	0.02321287989616394
1666033465177	6.108652451075613E-4	-0.1160643994808197	0.05192354694008827
1666033465195	0.018325956538319588	0.16859880089759827	0.1368338167667389
1666033465222	-0.005497787147760391	0.2993239760398865	0.3078760802745819
1666033465235	-0.5992587804794312	0.5155702829360962	0.4758640229701996
1666033465262	-1.5387696027755737	0.5094616413116455	0.5974262356758118
1666033465275	-1.7153096199035645	0.26022860407829285	0.6976081132888794
1666033465295	-0.8234463334083557	0.4508185386657715	0.5845980644226074
1666033465316	0.07024950534105301	0.6377432942390442	0.2064724564552307
1666033465336	0.2840523421764374	-0.22663100063800812	-0.14294247329235077
1666033465358	0.05497787147760391	-0.44104471802711487	-0.18936823308467865
1666033465375	-0.28955012559890747	0.04398229718208313	0.004886921960860491
1666033465394	-0.5613851547241211	0.14049901068210602	0.15027284622192383
1666033465415	-0.49846604466438293	0.08735372871160507	-0.09346238523721695
1666033465435	-0.1062905490398407	-0.1569923609495163	-0.14477506279945374
1666033465455	-0.024434609338641167	-0.2480112910270691	-0.009162978269159794
1666033465475	-0.2626720666885376	0.07757988572120667	0.07513642311096191
1666033465497	-0.42210787534713745	0.41661009192466736	0.2577851414680481
1666033465515	-0.5522221922874451	0.6860016584396362	0.19058994948863983
1666033465539	-0.9743300676345825	-0.2974913716316223	0.41722095012664795
1666033465560	-1.0036516189575195	0.6035348773002625	0.31581732630729675
1666033465575	-0.26022860407829285	0.5827654600143433	0.09224065393209457
1666033465595	0.836885392665863	-0.19853121042251587	-0.17470745742321014
1666033465615	1.795332908630371	-0.1667662113904953	-0.16432274878025055
1666033465636	2.214386463165283	-0.036651913076639175	0.2528982162475586
1666033465655	1.5986343622207642	0.02932153269648552	0.08002334833145142
1666033465677	-0.13744467496871948	1.1557570695877075	-0.7428121566772461
1666033465696	-1.4117095470428467	0.3072652220726013	-1.5998560190200806
1666033465737	-1.5864170789718628	0.6096435189247131	-2.079385280609131
1666033465740	-1.737911581993103	0.6236934065818787	-1.6945401430130005
1666033465754	-1.9175059795379639	0.7409795522689819	-1.5399912595748901
1666033465777	-1.8185458183288574	0.8649851679801941	-1.5399912595748901
1666033465795	-1.519832730293274	0.6511823534965515	-1.4031574726104736
1666033465814	-1.1264355182647705	-0.056810468435287476	-0.7507534027099609
1666033465834	0.09712757170200348	-1.480737328529358	0.42699480056762695
1666033465856	1.1655309200286865	-1.2290608882904053	0.5516113042831421
1666033465874	0.9187413454055786	-0.4386012554168701	0.3390302062034607
1666033465894	0.05742133408784866	-0.01466076634824276	0.44165557622909546
1666033465914	-0.018325956538319588	0.060475658625364304	0.03848451003432274
1666033465934	0.8686503767967224	-0.10751228034496307	-0.19792033731937408
1666033465957	1.9394971132278442	-0.2883284091949463	-0.3793473243713379
1666033465974	2.5271494388580322	-0.6377432942390442	-0.11239920556545258
1666033465997	2.501493215560913	-0.23518311977386475	0.15577064454555511
1666033466015	0.8509352803230286	-0.7586946487426758	1.214400053024292
1666033466035	0.1264491081237793	-0.5002986192703247	0.9682214260101318
1666033466057	0.313373863697052	0.4355469346046448	0.43799036741256714
1666033466076	0.26450464129447937	0.9859365224838257	-0.1258382350206375
1666033466094	-0.5962044596672058	1.2803735733032227	-0.04092797264456749
1666033466114	-0.6383541822433472	1.0971139669418335	0.2174680233001709
1666033466134	-0.12461651116609573	0.770301103591919	0.36163222789764404
1666033466154	0.3439171314239502	0.2993239760398865	0.3188716471195221
1666033466174	0.31459560990333557	-0.23151792585849762	-0.03420845419168472
1666033466194	-0.05192354694008827	0.08918632566928864	-0.030543262138962746
1666033466213	-0.15943582355976105	0.17959438264369965	0.06352998316287994
1666033466234	-0.10201449692249298	0.1765400618314743	0.015271631069481373
1666033466254	0.06169738993048668	-0.18509216606616974	-0.1459967941045761
1666033466275	0.06841690838336945	-0.19975294172763824	-0.6951646208763123
1666033466294	-0.27122417092323303	0.3292563557624817	-1.528384804725647
1666033466314	-0.32070425152778625	0.8833111524581909	-1.3628404140472412
1666033466334	0.019547687843441963	0.1973094791173935	-0.7819074988365173
1666033466355	0.09896016865968704	-0.039706241339445114	-0.3744603991508484
1666033466381	0.34147366881370544	-0.4489859640598297	-0.394008070230484
1666033466394	0.16493362188339233	-0.5564982295036316	-0.45692721009254456
1666033466413	-0.09407325088977814	-0.5002986192703247	-0.24862214922904968
1666033466434	-0.09407325088977814	-0.23518311977386475	-0.03237585723400116
1666033466454	0.03848451003432274	-0.22907446324825287	0.13316862285137177
1666033466474	0.29077184200286865	-1.0684033632278442	0.30054569244384766
1666033466497	0.4050036668777466	-1.4862351417541504	0.44104471802711487
1666033466514	0.4398229718208313	-1.2217304706573486	0.5027421116828918
1666033466534	0.36590829491615295	-1.235169529914856	0.3579670190811157
1666033466555	0.10873401165008545	-0.6585127115249634	0.3078760802745819
1666033466578	0.2785545587539673	-0.8949176073074341	0.12278391420841217
1666033466593	-0.11484266817569733	0.38728857040405273	-0.07330382615327835
1666033466613	-0.2675589919090271	0.7073819637298584	-0.17287486791610718
1666033466633	0.04764748737215996	-0.07513642311096191	0.02871066704392433
1666033466653	0.12767083942890167	-0.4288274049758911	0.08552113175392151
1666033466673	0.05619960278272629	0.009773843921720982	0.12339477986097336
1666033466693	0.16798794269561768	-0.3280346393585205	-0.2883284091949463
1666033466713	0.08002334833145142	-0.10201449692249298	-0.5674937963485718
1666033466733	0.07819075137376785	-0.3237585723400116	0.7330383062362671
1666033466753	0.19975294172763824	-1.2370021343231201	2.711019992828369
1666033466773	0.01160643994808197	-0.192422553896904	3.721390962600708
1666033466793	-0.17043140530586243	1.3622294664382935	3.441614866256714
1666033466813	-0.7079927921295166	1.5485434532165527	2.506380081176758
1666033466833	-0.5705481171607971	-1.1612548828125	0.656680166721344
1666033466853	0.4386012554168701	-0.47280970215797424	0.940732479095459
1666033466873	0.2889392673969269	-0.5119050741195679	-0.3335324227809906
1666033466893	-0.13072516024112701	0.05742133408784866	-0.7483099102973938
1666033466913	-0.251676470041275	0.21441370248794556	-0.33475416898727417
1666033466933	-0.1319468915462494	0.01710422709584236	-0.02076941914856434
1666033466953	-0.004886921960860491	0.17898350954055786	-0.16371189057826996
1666033466973	0.02321287989616394	0.01038470957428217	-0.3897320330142975
1666033466993	-0.09346238523721695	-0.0910189226269722	-0.9877691268920898
1666033467013	-0.054367005825042725	0.05619960278272629	-1.1129964590072632
1666033467033	-0.015271631069481373	0.0354301854968071	-1.1056660413742065
1666033467053	-0.0507018156349659	0.021380282938480377	-0.7709119319915771
1666033467073	-0.10262536257505417	0.3017674386501312	0.03481931984424591
1666033467093	0.06658431142568588	0.009773843921720982	0.04459316283464432
1666033467113	0.21868975460529327	-0.1765400618314743	0.04153883829712868
1666033467132	1.2651019096374512	-0.40744712948799133	-0.2767219543457031
1666033467152	0.15760323405265808	-0.5723807215690613	-0.08185594528913498
1666033467172	-0.10506882518529892	-0.8930850028991699	0.6310238242149353
1666033467193	0.5314527750015259	-0.9010262489318848	0.1667662113904953
1666033467212	0.13500121235847473	-0.5369505286216736	0.17898350954055786
1666033467233	0.22602014243602753	-0.342695415019989	-0.010995574295520782
1666033467253	-0.036651913076639175	-0.030543262138962746	-0.07391469180583954
1666033467273	-0.039095375686883926	0.28527405858039856	-0.1722639948129654
1666033467293	-0.11362093687057495	-0.16493362188339233	-0.5277875661849976
1666033467313	-0.1258382350206375	-0.2632829248905182	-0.6120869517326355
1666033467333	-0.004886921960860491	-0.3677408695220947	-0.45204028487205505
1666033467353	0.030543262138962746	-0.11178833991289139	-0.04398229718208313
1666033467372	0.04764748737215996	-0.15882496535778046	-0.09834930300712585
1666033467392	0.015271631069481373	-0.13500121235847473	-0.26145032048225403
1666033467413	-0.07391469180583954	0.015271631069481373	-0.36102136969566345
1666033467434	-0.10873401165008545	0.09285151958465576	-0.403781920671463
1666033467452	-0.09957103431224823	0.02871066704392433	-0.2321287989616394
1666033467473	0.02015855349600315	-0.20097467303276062	-0.0959058403968811
1666033467492	0.00427605677396059	-0.05803219974040985	-0.04886921867728233
1666033467513	-0.04642575979232788	0.05619960278272629	-0.031154127791523933
1666033467533	-0.10567969083786011	0.1966986060142517	-0.039706241339445114
1666033467556	-0.1612684279680252	0.33292156457901	-0.0403171069920063
1666033467573	-0.13561208546161652	0.3830125033855438	0.1014036312699318
1666033467593	-0.19364428520202637	0.8820894360542297	0.22113321721553802
1666033467612	-0.242513507604599	0.6743952035903931	0.24068090319633484
1666033467632	-0.10934487730264664	0.4440990388393402	0.31520646810531616
1666033467652	-0.09529497474431992	0.45753806829452515	0.3585779070854187
1666033467672	-0.14355333149433136	0.7367035150527954	0.29565876722335815
1666033467693	-0.23273965716362	-0.08857546001672745	0.05742133408784866
1666033467713	-0.06719517707824707	-0.2620611786842346	0.02626720629632473
1666033467733	-0.07696902006864548	0.09040805697441101	0.025656340643763542
1666033467759	-0.00427605677396059	0.05253441259264946	-6.108652451075613E-4
1666033467772	-0.0024434609804302454	0.02871066704392433	0.0024434609804302454
1666033467793	-0.00427605677396059	0.006719517521560192	-0.0012217304902151227
1666033467813	-0.016493361443281174	0.015271631069481373	-0.0012217304902151227
1666033467833	-0.001832595793530345	0.004886921960860491	-0.010995574295520782
1666033467852	-0.006719517521560192	0.00427605677396059	-0.003054326167330146
1666033467873	-0.005497787147760391	0.00733038317412138	0.0
1666033467892	-0.0024434609804302454	-0.00366519158706069	-0.0024434609804302454
1666033467913	-0.00427605677396059	0.0	-0.0012217304902151227
1666033467932	-0.0012217304902151227	-0.0012217304902151227	0.0
1666033467953	-0.001832595793530345	0.0	-6.108652451075613E-4
1666033467976	-0.004886921960860491	0.003054326167330146	-6.108652451075613E-4
1666033467992	-0.00427605677396059	0.005497787147760391	0.0
1666033468013	-0.00427605677396059	-0.0024434609804302454	6.108652451075613E-4
1666033468033	-0.004886921960860491	-0.00427605677396059	-0.00366519158706069
1666033468053	-0.00366519158706069	0.006108652334660292	-0.0024434609804302454
1666033468073	0.01160643994808197	-0.019547687843441963	0.015271631069481373
1666033468093	-0.018325956538319588	-0.021380282938480377	-0.0012217304902151227
1666033468113	-0.0024434609804302454	-0.006108652334660292	-0.006108652334660292
1666033468132	-0.00427605677396059	0.013439035043120384	-0.003054326167330146
1666033468151	0.013439035043120384	-0.004886921960860491	0.001832595793530345
1666033468173	-0.0024434609804302454	0.004886921960860491	0.003054326167330146
1666033468191	0.001832595793530345	-0.006108652334660292	-0.009162978269159794
1666033468212	-0.022602014243602753	-0.014049900695681572	-0.045204028487205505
1666033468231	-0.02932153269648552	0.015271631069481373	-0.07024950534105301
1666033468251	-0.021380282938480377	0.019547687843441963	-0.033597588539123535
1666033468271	-0.0024434609804302454	0.007941247895359993	0.001832595793530345
1666033468293	0.0	0.013439035043120384	0.005497787147760391
1666033468312	-0.003054326167330146	0.001832595793530345	0.0024434609804302454
1666033468332	6.108652451075613E-4	-0.0024434609804302454	-0.001832595793530345
1666033468353	0.006108652334660292	-0.003054326167330146	-6.108652451075613E-4
1666033468373	-0.00427605677396059	0.001832595793530345	6.108652451075613E-4
1666033468391	-0.01160643994808197	0.00733038317412138	-0.0024434609804302454
